State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
Washington,King,53,033,2012-06-05,32,Good,Ozone,53-033-0023,10
Washington,King,53,033,2012-06-06,31,Good,Ozone,53-033-0017,10
Washington,King,53,033,2012-06-07,29,Good,Ozone,53-033-0057,10
Washington,King,53,033,2012-06-08,28,Good,Ozone,53-033-0080,10
Washington,King,53,033,2012-06-09,32,Good,Ozone,53-033-0023,10
Washington,King,53,033,2012-06-10,38,Good,Ozone,53-033-0023,10
Washington,King,53,033,2012-06-11,48,Good,Ozone,53-033-0017,10
Washington,King,53,033,2012-06-12,31,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-06-13,34,Good,Ozone,53-033-0023,10
Washington,King,53,033,2012-06-14,34,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-06-15,41,Good,Ozone,53-033-0017,10
Washington,King,53,033,2012-06-16,29,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-06-17,25,Good,Ozone,53-033-0017,10
Washington,King,53,033,2012-06-18,25,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-06-19,27,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-06-20,39,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2012-06-21,51,Moderate,PM2.5,53-033-0057,9
Washington,King,53,033,2012-06-22,40,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-06-23,31,Good,Ozone,53-033-0023,10
Washington,King,53,033,2012-06-24,31,Good,Ozone,53-033-0023,10
Washington,King,53,033,2012-06-25,32,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2012-06-26,33,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2012-06-27,42,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-06-28,47,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-06-29,40,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-06-30,31,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-01,31,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-02,35,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-03,31,Good,Ozone,53-033-0017,10
Washington,King,53,033,2012-07-04,53,Moderate,PM2.5,53-033-2004,10
Washington,King,53,033,2012-07-05,78,Moderate,PM2.5,53-033-0080,10
Washington,King,53,033,2012-07-06,51,Moderate,Ozone,53-033-0023,10
Washington,King,53,033,2012-07-07,61,Moderate,Ozone,53-033-0023,10
Washington,King,53,033,2012-07-08,101,Unhealthy for Sensitive Groups,Ozone,53-033-0023,9
Washington,King,53,033,2012-07-09,63,Moderate,PM2.5,53-033-0024,10
Washington,King,53,033,2012-07-10,66,Moderate,PM2.5,53-033-0017,10
Washington,King,53,033,2012-07-11,55,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-12,43,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-13,48,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-14,61,Moderate,PM2.5,53-033-0080,10
Washington,King,53,033,2012-07-15,26,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-16,48,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-17,55,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-18,34,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-19,51,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-20,36,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-21,28,Good,Ozone,53-033-0023,10
Washington,King,53,033,2012-07-22,25,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-23,34,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-24,37,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-25,49,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-26,52,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-27,30,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-28,27,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-29,36,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-30,32,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-07-31,31,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-08-01,53,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2012-08-02,45,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-08-03,51,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2012-08-04,108,Unhealthy for Sensitive Groups,Ozone,53-033-0023,9
Washington,King,53,033,2012-08-05,140,Unhealthy for Sensitive Groups,Ozone,53-033-0023,9
Washington,King,53,033,2012-08-06,53,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2012-08-07,53,Moderate,PM2.5,53-033-0017,10
Washington,King,53,033,2012-08-08,35,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-08-09,37,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-08-10,44,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-08-11,63,Moderate,PM2.5,53-033-2004,10
Washington,King,53,033,2012-08-12,74,Moderate,Ozone,53-033-0023,10
Washington,King,53,033,2012-08-13,67,Moderate,Ozone,53-033-0023,10
Washington,King,53,033,2012-08-14,52,Moderate,PM2.5,53-033-0017,9
Washington,King,53,033,2012-08-15,51,Moderate,Ozone,53-033-0023,8
Washington,King,53,033,2012-08-16,101,Unhealthy for Sensitive Groups,Ozone,53-033-0023,8
Washington,King,53,033,2012-08-17,140,Unhealthy for Sensitive Groups,Ozone,53-033-0023,9
Washington,King,53,033,2012-08-18,56,Moderate,PM2.5,53-033-0017,9
Washington,King,53,033,2012-08-19,36,Good,PM2.5,53-033-0017,9
Washington,King,53,033,2012-08-20,49,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2012-08-21,41,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2012-08-22,37,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2012-08-23,31,Good,Ozone,53-033-0057,9
Washington,King,53,033,2012-08-24,38,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2012-08-25,42,Good,Ozone,53-033-0023,9
Washington,King,53,033,2012-08-26,39,Good,Ozone,53-033-0057,9
Washington,King,53,033,2012-08-27,35,Good,Ozone,53-033-0017,9
Washington,King,53,033,2012-08-28,40,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-08-29,30,Good,Ozone,53-033-0080,10
Washington,King,53,033,2012-08-30,32,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-08-31,34,Good,Ozone,53-033-0017,10
Washington,King,53,033,2012-09-01,37,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-02,38,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-03,35,Good,Ozone,53-033-0023,10
Washington,King,53,033,2012-09-04,48,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-05,49,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-06,44,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-07,54,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-08,58,Moderate,Ozone,53-033-0057,10
Washington,King,53,033,2012-09-09,35,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-10,31,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-11,31,Good,Ozone,53-033-0057,10
Washington,King,53,033,2012-09-12,43,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-13,104,Unhealthy for Sensitive Groups,PM2.5,53-033-0017,10
Washington,King,53,033,2012-09-14,82,Moderate,PM2.5,53-033-0017,10
Washington,King,53,033,2012-09-15,70,Moderate,PM2.5,53-033-0017,10
Washington,King,53,033,2012-09-16,54,Moderate,PM2.5,53-033-2004,10
Washington,King,53,033,2012-09-17,70,Moderate,PM2.5,53-033-0017,10
Washington,King,53,033,2012-09-18,94,Moderate,PM2.5,53-033-0017,10
Washington,King,53,033,2012-09-19,75,Moderate,PM2.5,53-033-0017,10
Washington,King,53,033,2012-09-20,61,Moderate,PM2.5,53-033-1011,10
Washington,King,53,033,2012-09-21,83,Moderate,PM2.5,53-033-0080,10
Washington,King,53,033,2012-09-22,48,Good,PM2.5,53-033-1011,10
Washington,King,53,033,2012-09-23,52,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-24,59,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-25,50,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-26,54,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-27,63,Moderate,PM2.5,53-033-0017,10
Washington,King,53,033,2012-09-28,83,Moderate,PM2.5,53-033-0017,10
Washington,King,53,033,2012-09-29,36,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-09-30,41,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2012-10-01,54,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-02,35,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-03,34,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-04,59,Moderate,PM2.5,53-033-0017,8
Washington,King,53,033,2012-10-05,75,Moderate,PM2.5,53-033-0017,8
Washington,King,53,033,2012-10-06,72,Moderate,PM2.5,53-033-0017,8
Washington,King,53,033,2012-10-07,56,Moderate,PM2.5,53-033-2004,8
Washington,King,53,033,2012-10-08,67,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-09,69,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2012-10-10,81,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2012-10-11,77,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2012-10-12,46,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-13,27,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-14,30,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-15,38,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-16,34,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-17,52,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-18,58,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-19,29,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-10-20,30,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-10-21,28,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-10-22,42,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-10-23,34,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-24,38,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-25,53,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-26,55,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-27,36,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-28,29,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-10-29,32,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-30,48,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-10-31,49,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-11-01,29,Good,PM2.5,53-033-1011,7
Washington,King,53,033,2012-11-02,42,Good,PM2.5,53-033-1011,7
Washington,King,53,033,2012-11-03,36,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-11-04,28,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-11-05,47,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-11-06,49,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-11-07,39,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-11-08,45,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-11-09,72,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2012-11-10,99,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2012-11-11,64,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2012-11-12,36,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-11-13,52,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2012-11-14,46,Good,PM2.5,53-033-0024,8
Washington,King,53,033,2012-11-15,59,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2012-11-16,64,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2012-11-17,34,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-11-18,27,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-11-19,30,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-11-20,45,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-11-21,29,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-11-22,50,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-11-23,40,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-11-24,48,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-11-25,66,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2012-11-26,58,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2012-11-27,72,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2012-11-28,68,Moderate,PM2.5,53-033-2004,8
Washington,King,53,033,2012-11-29,46,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-11-30,35,Good,PM2.5,53-033-0057,7
Washington,King,53,033,2012-12-01,33,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-12-02,32,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-12-03,30,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-12-04,36,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-12-05,32,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-12-06,27,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-12-07,36,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-12-08,49,Good,PM2.5,53-033-0024,8
Washington,King,53,033,2012-12-09,48,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-12-10,53,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2012-12-11,35,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-12-12,30,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-12-13,51,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2012-12-14,40,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-12-15,31,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-12-16,31,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-12-17,31,Good,Ozone,53-033-0080,8
Washington,King,53,033,2012-12-18,26,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-12-19,28,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-12-20,34,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-12-21,70,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2012-12-22,38,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-12-23,28,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-12-24,37,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-12-25,33,Good,PM2.5,53-033-1011,8
Washington,King,53,033,2012-12-26,28,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-12-27,35,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2012-12-28,52,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2012-12-29,46,Good,PM2.5,53-033-0024,8
Washington,King,53,033,2012-12-30,59,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2012-12-31,73,Moderate,PM2.5,53-033-2004,8
Washington,King,53,033,2013-01-01,83,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-01-02,70,Moderate,PM2.5,53-033-2004,7
Washington,King,53,033,2013-01-03,61,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-04,46,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-05,53,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-01-06,41,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-07,33,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-08,39,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-09,31,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-01-10,48,Good,PM2.5,53-033-0024,8
Washington,King,53,033,2013-01-11,75,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-01-12,97,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-01-13,102,Unhealthy for Sensitive Groups,PM2.5,53-033-0024,8
Washington,King,53,033,2013-01-14,77,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-15,64,Moderate,PM2.5,53-033-0017,8
Washington,King,53,033,2013-01-16,72,Moderate,PM2.5,53-033-0017,7
Washington,King,53,033,2013-01-17,93,Moderate,PM2.5,53-033-1011,7
Washington,King,53,033,2013-01-18,75,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-01-19,60,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-01-20,71,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-01-21,73,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-22,95,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-23,77,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-24,51,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-25,42,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-26,31,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-27,29,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-01-28,39,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-29,48,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-30,40,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-01-31,37,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-01,48,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-02,60,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-02-03,56,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-04,56,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-05,42,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-06,32,Good,Ozone,53-033-0080,7
Washington,King,53,033,2013-02-07,32,Good,Ozone,53-033-0080,7
Washington,King,53,033,2013-02-08,50,Good,PM2.5,53-033-0024,8
Washington,King,53,033,2013-02-09,53,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-02-10,55,Moderate,PM2.5,53-033-1011,8
Washington,King,53,033,2013-02-11,59,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-02-12,33,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-13,35,Good,PM2.5,53-033-0057,7
Washington,King,53,033,2013-02-14,47,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-15,50,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-16,43,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-17,39,Good,PM2.5,53-033-0024,8
Washington,King,53,033,2013-02-18,46,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-19,40,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-20,54,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-21,35,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-22,35,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-02-23,36,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-24,37,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-25,36,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-02-26,36,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-27,46,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-02-28,42,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-01,28,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-02,35,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-03-03,35,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-03-04,43,Good,PM2.5,53-033-0024,8
Washington,King,53,033,2013-03-05,39,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-06,37,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-07,34,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-08,45,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-09,60,Moderate,PM2.5,53-033-0024,8
Washington,King,53,033,2013-03-10,59,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-11,59,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-12,31,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-13,39,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-14,38,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-15,30,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-03-16,38,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-03-17,40,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-03-18,38,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-03-19,43,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-20,40,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-03-21,39,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-03-22,37,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-23,50,Good,PM2.5,53-033-0024,8
Washington,King,53,033,2013-03-24,55,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-25,54,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-26,49,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-27,55,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-28,65,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-29,52,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-30,55,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-03-31,47,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-01,47,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-02,28,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-03,51,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-04,59,Moderate,PM2.5,53-033-0080,8
Washington,King,53,033,2013-04-05,37,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-06,42,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-07,34,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-08,40,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-09,41,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-10,36,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-11,38,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-12,40,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-13,39,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-14,35,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-15,37,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-16,46,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-17,43,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-18,42,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-19,29,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-20,32,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-21,37,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-22,37,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-23,51,Moderate,PM2.5,53-033-0057,7
Washington,King,53,033,2013-04-24,52,Moderate,PM2.5,53-033-0057,7
Washington,King,53,033,2013-04-25,56,Moderate,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-26,47,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-27,31,Good,PM2.5,53-033-0057,8
Washington,King,53,033,2013-04-28,38,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-29,38,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-04-30,41,Good,Ozone,53-033-0080,8
Washington,King,53,033,2013-05-01,44,Good,Ozone,53-033-0057,10
Washington,King,53,033,2013-05-02,42,Good,Ozone,53-033-0057,9
Washington,King,53,033,2013-05-03,45,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-05-04,46,Good,Ozone,53-033-0023,10
Washington,King,53,033,2013-05-05,51,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-05-06,61,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-05-07,54,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-05-08,53,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-05-09,61,Moderate,PM2.5,53-033-1011,10
Washington,King,53,033,2013-05-10,60,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-05-11,58,Moderate,Ozone,53-033-0023,10
Washington,King,53,033,2013-05-12,39,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-05-13,40,Good,Ozone,53-033-0017,10
Washington,King,53,033,2013-05-14,46,Good,Ozone,53-033-0023,10
Washington,King,53,033,2013-05-15,35,Good,Ozone,53-033-1011,10
Washington,King,53,033,2013-05-16,38,Good,Ozone,53-033-0010,10
Washington,King,53,033,2013-05-17,31,Good,Ozone,53-033-0080,10
Washington,King,53,033,2013-05-18,34,Good,Ozone,53-033-0080,10
Washington,King,53,033,2013-05-19,31,Good,Ozone,53-033-0080,10
Washington,King,53,033,2013-05-20,37,Good,PM2.5,53-033-1011,10
Washington,King,53,033,2013-05-21,34,Good,Ozone,53-033-0023,10
Washington,King,53,033,2013-05-22,31,Good,Ozone,53-033-0023,10
Washington,King,53,033,2013-05-23,25,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-05-24,28,Good,Ozone,53-033-0080,9
Washington,King,53,033,2013-05-25,32,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-05-26,33,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-05-27,24,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-05-28,25,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-05-29,28,Good,Ozone,53-033-0023,9
Washington,King,53,033,2013-05-30,33,Good,PM2.5,53-033-0057,9
Washington,King,53,033,2013-05-31,31,Good,Ozone,53-033-0023,9
Washington,King,53,033,2013-06-01,38,Good,Ozone,53-033-0057,10
Washington,King,53,033,2013-06-02,33,Good,Ozone,53-033-0057,10
Washington,King,53,033,2013-06-03,40,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-06-04,52,Moderate,PM2.5,53-033-0057,10
Washington,King,53,033,2013-06-05,44,Good,Ozone,53-033-0023,10
Washington,King,53,033,2013-06-06,45,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-06-07,36,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-06-08,43,Good,PM2.5,53-033-0057,10
Washington,King,53,033,2013-06-09,37,Good,Ozone,53-033-0057,10
Washington,King,53,033,2013-06-10,38,Good,Ozone,53-033-0017,9
